qacc,sacc,qlen,length,pident,qstart,qend,sstart,send,evalue,bitscore,alignment_coverage
polA_2~~~polA_1,SPVP140260.contig00034,2064,2064,95.349,1,2064,6933,4872,0.0,3287.0,1.0
polB_2~~~polB_3~~~polB~~~polB_1,NZ_NNEL01000014,2319,2364,97.504,1,2319,82723,85086,0.0,4034.0,1.019404915912031
polC_1~~~polC_2~~~polC_3~~~polC_4,ABDZFE010000011,909,904,97.124,1,904,63141,62238,0.0,1514.0,0.9944994499449945
polC_1~~~polC_2~~~polC_4~~~polC_3~~~dinG_1,SPVP140259.contig00002,636,643,98.911,1,636,705746,706388,0.0,1131.0,1.0110062893081762
polC_1~~~polC_3~~~polC_2~~~dinG_3,VP07003.contig00006,705,705,95.887,1,705,176657,177361,0.0,1141.0,1.0
polC_3~~~dinG_3~~~polC_2~~~dinG_4~~~dinG_5~~~dinG_1,SPVP140260.contig00015,699,665,94.135,24,688,5425,6089,0.0,1024.0,0.9513590844062947
potE_2,SRR17888663.contig00031,1344,1344,99.628,1,1344,8464,7121,0.0,2402.0,1.0
ppsD~~~menE_3~~~fadD3~~~lcfB_2,JACVHI010000002.1,1359,1359,99.926,1,1359,366175,364817,0.0,2447.0,1.0
pra,SPVP150085.contig00034,471,471,98.938,1,471,11672,12142,0.0,828.0,1.0
prmC_2,SRR4016801.contig00002,1596,1575,81.905,31,1596,213503,215038,0.0,1563.0,0.9868421052631579
prsD,JACVHJ010000019.1,1722,1722,99.593,1,1722,103282,105000,0.0,3073.0,1.0
prsE_2~~~prsE_1,SPVP150169.contig00015,1341,1341,99.702,1,1341,11713,13053,0.0,2401.0,1.0
prtG,SPVP170102.contig00001,18279,18279,98.156,1,18279,541996,560250,0.0,31462.0,1.0
prt_1~~~prt_2~~~prt_3~~~prt_4,AAXOXW010000010,2382,2382,100.0,1,2382,91494,93875,0.0,4296.0,1.0
pspB_3~~~cobC~~~gpgP~~~gpmA~~~pspB_1~~~pspB_2,SPVP170049.contig00003,612,612,98.693,1,612,23575,22964,0.0,1068.0,1.0
pssM,NZ_JACBSZ010000006,843,843,99.526,1,843,176023,176865,0.0,1503.0,1.0
ptlG,SRR11823746.contig00009,1258,1258,99.921,1,1258,24741,25997,0.0,2261.0,1.0
purR_1~~~purR_2,DADYHI010000001,1080,1080,94.63,1,1080,141090,140011,0.0,1687.0,1.0
queC_2~~~queC_1,NZ_JAFLNR010000018,1335,1210,66.86,1,1190,3724,2535,1.02e-93,348.0,0.9063670411985019
radD_2,SPVP170098.contig00020,1392,1181,85.182,1,1181,6190,7370,0.0,1342.0,0.8484195402298851
ramB,NZ_JAFLNR010000013,291,283,97.88,1,282,89896,90178,1.3799999999999998e-134,480.0,0.9725085910652921
ravA_1~~~ravA_2,NZ_JABCCB010000003,1605,1605,100.0,1,1605,424109,425713,0.0,2895.0,1.0
rclC,SPVP140285.contig00021,447,439,85.421,1,439,20683,20245,1.93e-141,504.0,0.9821029082774049
rcnR,SPVP170102.contig00001,274,274,96.35,1,274,280765,280493,2.6700000000000003e-124,446.0,1.0
rcsC_5~~~rcsC_6~~~luxQ_1~~~rcsC_10~~~rcsC_8~~~rcsC_3~~~rcsC_2~~~rcsC_11,JACVHI010000008.1,1767,1702,99.706,66,1767,61131,59430,0.0,3048.0,0.9632144878324844
rcsC_7~~~cusS_1~~~rstB~~~rcsC_9~~~rcsC_6,VP06050.contig00001,1347,1347,94.209,1,1347,484493,485839,0.0,2078.0,1.0
rcsC_8~~~rcsC_1~~~rcsC_7,SRR18034811.contig00001,1779,1777,96.849,1,1777,769429,771205,0.0,2953.0,0.9988757729061271
recA_2~~~recA_3,SRR13684777.contig00021,1059,993,80.161,13,1005,11057,10066,0.0,900.0,0.9376770538243626
recB_2~~~recB_1,SPVP170049.contig00001,1377,1378,89.55,1,1377,89753,88383,0.0,1826.0,1.0007262164124908
recD2,SRR13684777.contig00004,3519,3519,96.334,1,3519,166043,169561,0.0,5765.0,1.0
recD2~~~recD2_1~~~recD2_3~~~recD2_2,JADQEE010000002.1,2172,2172,98.941,1,2172,151176,149005,0.0,3814.0,1.0
recD2~~~recD2_2~~~recD2_5,SRR17888663.contig00029,4701,4701,90.768,1,4701,9203,13903,0.0,6522.0,1.0
recD2~~~traI_1~~~recD2_1~~~recD_2,SPVP170102.contig00004,3114,3114,99.904,1,3114,415494,412381,0.0,5603.0,1.0
recF_2,JADQEE010000001.1,1932,1932,88.354,1,1932,335872,333941,0.0,2470.0,1.0
recF_2~~~recF_1~~~recF_3,NZ_JAFLNR010000001,1953,1953,100.0,1,1953,404414,406366,0.0,3523.0,1.0
recF_3,SPVP140285.contig00010,1161,1161,88.889,1,1161,104392,103232,0.0,1513.0,1.0
relE_1~~~relE~~~relE_2,SRR19641559.contig00021,303,303,100.0,1,303,427,125,1.18e-154,547.0,1.0
repA,NZ_MUXG01000013,864,785,67.771,1,785,60500,61284,3.3800000000000003e-72,276.0,0.9085648148148148
rep_1~~~rep_2,SPVP140259.contig00004,1647,1645,83.222,1,1645,183462,185106,0.0,1723.0,0.9987856709168185
resA_2~~~resA_1,NZ_JAFLNR010000001,546,546,87.179,1,546,378445,378984,0.0,671.0,1.0
rfaF,SPVP140212.contig00020,1059,1053,97.341,7,1059,11784,12836,0.0,1773.0,0.9943342776203966
rfaF_1~~~rfaC,NZ_JABCBN010000003,1059,1059,100.0,1,1059,166685,165627,0.0,1911.0,1.0
rfaQ,JADQEE010000007.1,1062,1062,99.435,1,1062,166886,165831,0.0,1890.0,1.0
rfbA,SPVP170162.contig00003,882,881,81.385,1,881,340545,339665,0.0,850.0,0.9988662131519275
rfbB~~~fcl~~~rfbB_2,VP07003.contig00002,1851,1851,99.676,1,1851,259402,261252,0.0,3312.0,1.0
rfbC~~~rmlC,SRR13684777.contig00009,564,564,100.0,1,564,31483,32046,0.0,1018.0,1.0
rfbM~~~manC1,SRR11350400.contig00017,1419,1348,78.783,49,1392,125525,124182,0.0,1131.0,0.9499647639182522
rffG~~~rffG_1~~~rffG_2~~~rfbB_1~~~rfbB~~~rfbB_2~~~rmlB~~~rmlB_1,NZ_NNKS01000183,1092,1093,84.629,1,1092,2943,1852,0.0,1207.0,1.000915750915751
rffG~~~rffG_1~~~rmlB,SPVP170102.contig00004,1092,1055,86.445,1,1055,337121,336067,0.0,1259.0,0.9661172161172161
rffH~~~rffH_2~~~rffH_1,NZ_NNKS01000183,900,793,71.122,2,783,1854,1073,8.85e-99,364.0,0.8811111111111111
rhaA,SPVP140285.contig00010,1260,1239,78.935,23,1260,205116,206353,0.0,1051.0,0.9833333333333333
rhaB,NZ_BAVK01000008,1446,1446,100.0,1,1446,309707,311152,0.0,2608.0,1.0
rhaD,VP10022.contig00001,801,801,75.406,1,801,12650,11850,6.42e-157,557.0,1.0
rhaM,VP10022.contig00001,327,327,99.083,1,327,16124,15801,9.25e-163,575.0,1.0
rhaR_3~~~rhaR_4~~~rhaR_7~~~rclR_1~~~rhaR_6,SPVP170146.contig00037,714,716,80.866,1,714,2378,1665,0.0,664.0,1.0028011204481793
rhaR_4~~~btr~~~rhaR_6~~~rhaR_1~~~rhaR_7~~~adaA~~~rhaR_3,SPVP140090.contig00006,759,759,95.52,1,759,246337,247062,0.0,1242.0,1.0
rhaR_5~~~rhaS_1~~~cdhR_1~~~cdhR~~~rhaR_2~~~rhaR_3~~~cdhR_3~~~rhaR_7~~~rhaR_6~~~rhaR_4,SPVP170011.contig00005,993,993,99.396,1,993,142838,141846,0.0,1764.0,1.0
rhaR_7~~~rhaR_3~~~rhaR_4~~~rhaR_6~~~rhaR_5~~~appY~~~rhaR_2~~~rhaS_8~~~rhaR_1~~~appY_1~~~rhaS_11~~~rhaS_5,NZ_JABCBH010000010,840,841,98.692,1,840,145932,145092,0.0,1464.0,1.0011904761904762
rhaR_8~~~rhaR_4~~~rhaR_5~~~rhaR_1,VP15198.contig00003,726,726,99.174,1,726,189369,188644,0.0,1283.0,1.0
rhaS_10~~~yesS,DADYHI010000001,972,972,99.486,1,972,115226,116197,0.0,1731.0,1.0
rhaS_3~~~rhaS_6,VP07003.contig00028,714,714,100.0,1,714,2821,3534,0.0,1288.0,1.0
rhaS_7~~~rhaS_5,NZ_BAVK01000008,825,825,100.0,1,825,306970,306146,0.0,1489.0,1.0
rhsA~~~rhsB,NZ_LFYN01000133,1818,1819,99.56,1,1818,13529,11717,0.0,3242.0,1.0005500550055006
rhsB~~~rhsC~~~rhsC_1~~~rhsC_2~~~rhsD,SPVP150085.contig00011,4413,4413,98.368,1,4413,50371,45974,0.0,7643.0,1.0
rhsC,SRR18762455.contig00006,4392,4392,98.27,1,4392,80923,76538,0.0,7579.0,1.0
rhsIB,JACVHJ010000051.1,444,430,90.698,1,430,7547,7976,3.94e-169,596.0,0.9684684684684685
rhtB_1,SPVP140259.contig00028,627,627,97.448,1,627,862,236,0.0,1059.0,1.0
rhtB_4~~~rhtB_6~~~rhtB_1~~~rhtB_5~~~rhtB_3~~~rhtB_7,SPVP150085.contig00028,642,643,99.689,1,642,20475,19833,0.0,1148.0,1.0015576323987538
rhtB_6~~~rhtB_4~~~rhtB_1~~~leuE_4~~~leuE_3~~~leuE_6~~~rhtB_2~~~leuE_1~~~leuE_2~~~rhtB_5,SRR18609788.contig00001,618,618,94.013,1,618,722604,723221,0.0,948.0,1.0
rhtB_6~~~rhtB_5~~~rhtB_7~~~rhtB_2~~~rhtB_3,SRR11823751.contig00038,627,627,99.681,1,627,1298,1924,0.0,1122.0,1.0
rhtB_7~~~leuE_4~~~leuE_2~~~leuE_3,AAXOXW010000057,660,660,98.788,1,660,733,1392,0.0,1155.0,1.0
rhtC_3,NZ_CP051100,636,636,100.0,1,636,3279417,3280052,0.0,1148.0,1.0
rhtC_3~~~rhtC_4~~~rhtC_2~~~rhtC_1,SPVP140212.contig00023,642,642,99.065,1,642,6113,6748,0.0,1132.0,1.0
ribC_1~~~ribC_2,SPVP170049.contig00028,876,874,96.453,4,876,11758,10886,0.0,1430.0,0.997716894977169
ribD_1~~~ribD_3~~~ribD_2,SPVP150139.contig00028,426,426,93.897,1,426,9777,9352,0.0,652.0,1.0
ribZ~~~qacA,VP06050.contig00001,1611,1611,87.647,1,1611,766999,765389,0.0,2009.0,1.0
ridA_3~~~yabJ,NZ_JABCCB010000034,567,514,86.576,56,567,6,518,2.32e-173,610.0,0.9065255731922398
rihB~~~algE7~~~prtA,NZ_CP051100,15999,15999,100.0,1,15999,146037,162035,0.0,28853.0,1.0
rnhA_1~~~rnhA_2~~~rnhA_3,JADQEE010000001.1,468,468,97.436,1,468,336713,337180,0.0,791.0,1.0
rnhA_2~~~rnhA_1~~~rnhA_3,JACVHT010000002.1,438,438,95.89,1,438,568526,568089,0.0,710.0,1.0
rnhA_2~~~rnhA_1~~~rnhA_3~~~rnhA_4,VP10022.contig00015,459,459,90.632,1,459,15626,16084,1.62e-180,635.0,1.0
rnhA_3~~~rnhA_2~~~rnhA_1,SPVP140260.contig00019,549,493,99.594,57,549,85401,85893,0.0,881.0,0.8979963570127505
rnj,NZ_JACBSZ010000006,1506,1516,94.525,1,1504,207233,205719,0.0,2359.0,1.0066401062416999
rnr_1~~~rnr_4~~~rnr_3~~~rnr_2,SRR18762455.contig00004,2232,2232,99.866,1,2232,78553,76322,0.0,4012.0,1.0
rpnA_1~~~rpnA,SRR11823751.contig00034,933,946,88.161,1,933,10749,11693,0.0,1201.0,1.0139335476956055
rpnA~~~rpnA_2,VP06050.contig00030,945,945,89.524,1,944,9235,10154,0.0,1264.0,1.0
rppH_1~~~rppH_4~~~rppH_2~~~rppH_3,NZ_NNKS01000492,549,500,95.8,50,549,659,161,0.0,804.0,0.9107468123861566
rppH_2~~~rppH_1~~~rppH_3,SPVP140260.contig00043,558,562,72.954,1,558,2645,2087,7.010000000000001e-85,317.0,1.007168458781362
rppH_2~~~rppH_1~~~rppH_4~~~mutX,NZ_KK020655,450,450,99.111,1,450,82335,81888,0.0,792.0,1.0
rppH_2~~~rppH_1~~~rppH_4~~~rppH_3~~~mutX,SPVP170049.contig00005,879,880,97.273,1,879,315071,314193,0.0,1472.0,1.0011376564277588
rppH_2~~~rppH_3~~~rppH_1~~~ndx1~~~rppH_4,SRR18034811.contig00001,583,583,100.0,1,583,782727,783309,0.0,1052.0,1.0
rppH_3~~~rppH_1~~~rppH_4~~~rppH_2~~~rppH_5,SPVP140090.contig00020,420,420,96.905,1,420,16081,16500,0.0,700.0,1.0
rppH_3~~~rppH_2~~~rppH_1~~~ndx1_2~~~ndx1,NZ_JABCBN010000058,474,474,95.57,1,474,2401,2856,0.0,773.0,1.0
rsxC_2~~~rsxC~~~rsxC_1~~~rsxC_3,SRR17888663.contig00001,3063,3063,100.0,1,3063,278835,281897,0.0,5525.0,1.0
rutB_2~~~rutB~~~sttH,VP07003.contig00002,537,507,71.203,1,507,681795,681289,5.53e-67,257.0,0.9441340782122905
rutC~~~yabJ,SPVP170049.contig00002,429,430,99.767,1,429,524996,525425,0.0,768.0,1.0023310023310024
sbnH~~~lysA_1~~~sbnH_1~~~btrK,VP07003.contig00004,3024,3025,96.595,1,3024,221679,218655,0.0,4988.0,1.000330687830688
sbnH~~~lysA_2~~~lysA_1~~~sbnE,SPVP150139.contig00001,3030,3030,98.317,1,3030,230991,227967,0.0,5235.0,1.0
scmP~~~hipO,NZ_NNHO01000017,1152,1152,100.0,1,1152,236067,234916,0.0,2078.0,1.0
scoF,SPVP140212.contig00024,618,558,98.029,1,558,9545,10102,0.0,957.0,0.9029126213592233
scoF_1,NZ_CP051100,585,585,97.778,1,585,3308227,3308811,0.0,997.0,1.0
scrB_1~~~scrB_2~~~scrB,JACVHT010000001.1,1455,1449,97.378,1,1449,283061,284509,0.0,2443.0,0.9958762886597938
scrK_1~~~scrK_2~~~scrK,JACVHT010000001.1,960,895,73.408,1,893,282106,282998,7.25e-151,536.0,0.9322916666666666
scrY_1~~~scrY,JACVHJ010000004.1,1410,1407,98.721,4,1410,99300,100706,0.0,2457.0,0.997872340425532
sctC_2~~~sctC_3~~~sctC_1~~~sctC_5~~~epsD_1~~~sctC_6~~~exeD~~~sctC_4~~~gspD,SRR18034811.contig00002,1389,1389,97.192,1,1389,629482,628127,0.0,2355.0,1.0
sctC_2~~~sctC_3~~~sctC_4,NZ_JABCIE010000002,1464,1465,88.191,1,1464,80499,81962,0.0,1856.0,1.0006830601092895
sctC_2~~~sctC_4~~~sctC_5~~~outD_1,NZ_NNHO01000002,1371,1371,100.0,1,1371,12633,11263,0.0,2473.0,1.0
sctC_2~~~sctC_5,JACVHI010000026.1,1476,1476,100.0,1,1476,15784,17259,0.0,2663.0,1.0
sctC_3~~~sctC_1~~~sctC_6~~~gspD~~~sctC_4,SPVP170049.contig00001,1344,1344,87.872,1,1344,683493,682150,0.0,1690.0,1.0
sctC_8~~~sctC_7~~~sctC_3~~~invG~~~sctC_5~~~sctC_2,SRR18763195.contig00013,1467,1467,95.91,1,1467,75515,74049,0.0,2376.0,1.0
sctC~~~sctC_5~~~sctC_2,DADYHI010000034,1503,1503,97.671,1,1503,2401,3903,0.0,2553.0,1.0
sdaB_2,VP10022.contig00001,1371,1371,99.927,1,1371,62126,63496,0.0,2469.0,1.0
sglT,VP10022.contig00001,1542,1542,99.935,1,1542,60573,62114,0.0,2777.0,1.0
sglT_2~~~sglT,NZ_MUXG01000004,1758,1758,97.782,1,1758,57028,58767,0.0,3007.0,1.0
sglT~~~sglT_1,SRR11823746.contig00004,1800,1800,97.833,1,1800,53137,51365,0.0,3091.0,1.0
sglT~~~sglT_1~~~sglT_2~~~sglT_3,NZ_JABCBN010000002,1635,1635,99.755,1,1635,100895,102526,0.0,2920.0,1.0
sgrR_4,NZ_BAVK01000002,1656,1656,98.309,1,1656,906624,904969,0.0,2861.0,1.0
siaQ,SPVP150139.contig00001,516,516,100.0,1,516,188327,187812,0.0,931.0,1.0
smc_1~~~smc_2~~~smc,SPVP150045.contig00001,1020,1020,96.471,1,1020,653235,654254,0.0,1678.0,1.0
smc_2~~~smc_3~~~smc_1~~~smc,VP06050.contig00026,1092,1092,97.802,1,1092,10590,11681,0.0,1862.0,1.0
socA,SPVP140260.contig00031,468,468,88.675,1,468,7730,7263,8.05e-172,606.0,1.0
soj_3,SPVP110054.contig00015,825,825,99.879,1,825,50960,50136,0.0,1484.0,1.0
soj_3~~~soj_4~~~soj_2,JACVHJ010000026.1,768,761,72.011,10,765,34523,35278,4.4299999999999996e-108,395.0,0.9908854166666666
spaP_2,VP07269.contig00025,675,675,98.074,1,675,13331,14005,0.0,1159.0,1.0
spaP_2~~~spaP_1,NZ_KK020591,738,739,96.617,1,738,6369,5631,0.0,1217.0,1.0013550135501355
srkA_2~~~srkA_1~~~thrB_2,SRR11823751.contig00003,1089,1091,94.959,1,1089,5061,6147,0.0,1712.0,1.0018365472910928
ssaN~~~yscN_2~~~atpB_2,VP07269.contig00025,1263,1263,99.683,1,1263,16385,17647,0.0,2260.0,1.0
ssaV,VP07269.contig00025,1884,1884,99.947,1,1884,1673,3556,0.0,3394.0,1.0
ssb_2~~~ssb_1,JACVHI010000015.1,549,549,100.0,1,549,7204,6656,0.0,991.0,1.0
sspH2,NZ_CP046785,1401,1414,97.454,1,1401,2274098,2275511,0.0,2396.0,1.0092790863668808
sunS,SPVP150139.contig00005,795,795,100.0,1,795,420207,421001,0.0,1434.0,1.0
syrM1~~~leuO_1~~~leuO_4~~~yidZ_6~~~yidZ_4,SPVP170102.contig00001,969,957,95.925,1,957,174655,173699,0.0,1551.0,0.9876160990712074
syrM1~~~pcpR_3~~~pcpR_1~~~pcpR_2,SRR16324073.contig00020,969,969,99.897,1,969,8465,9433,0.0,1744.0,1.0
tamA_2~~~tamA_1,NZ_LFYN01000147,1707,1706,94.842,1,1706,623,2328,0.0,2681.0,0.9994141769185706
tarI1~~~tarI,SPVP140260.contig00001,726,726,99.862,1,726,139381,138657,0.0,1302.0,1.0
tdcF,NZ_JABCBH010000033,351,351,84.046,1,351,599,249,1.2199999999999998e-104,381.0,1.0
tdh2_2~~~tdh2~~~tdh2_1,NZ_LFYN01000048,570,570,97.895,1,570,1034,466,0.0,971.0,1.0
tdh3~~~tdh2~~~tdh2_3,NZ_LFYN01000097,570,570,98.596,1,570,355,924,0.0,993.0,1.0
tdh_1~~~tdh_2,SRR18762455.contig00013,978,962,91.684,1,962,19634,18709,0.0,1403.0,0.983640081799591
tetA_2~~~tetA_1~~~tetA,JACVHJ010000008.1,1212,1212,100.0,1,1212,181209,182420,0.0,2186.0,1.0
tetR,NZ_NNHO01000002,630,630,100.0,1,630,171605,170976,0.0,1137.0,1.0
tfoX1_3,NZ_LFYN01000049,669,669,100.0,1,669,4929,5597,0.0,1207.0,1.0
thyA_2~~~thyA_1~~~thyA_3,JACVHI010000002.1,861,851,77.438,1,851,53049,53899,0.0,670.0,0.9883855981416957
tmk_1~~~tmk_2~~~tmk_3,SPVP140260.contig00010,618,618,97.249,1,618,67710,67093,0.0,1039.0,1.0
tnpA,JACVHJ010000026.1,1380,1380,100.0,1,1380,59906,58527,0.0,2489.0,1.0
tnpR_1~~~pinR~~~pinR_2~~~tnpR,VP15198.contig00015,645,645,99.845,1,645,82977,83621,0.0,1159.0,1.0
tnpR_1~~~tnpR~~~hin~~~tnpR_2~~~hin_1~~~tnpR_4,SPVP150085.contig00001,609,609,97.865,1,609,502849,503457,0.0,1040.0,1.0
tnpR_2~~~tnpR_3,NZ_JABCIE010000019,630,616,77.922,16,630,30865,30251,1.75e-137,491.0,0.9777777777777777
tnpR_2~~~tnpR~~~tnpR_1~~~tnpR_4,SPVP170102.contig00002,567,528,92.992,1,528,127691,127164,0.0,786.0,0.9312169312169312
tnpR_4~~~tnpR_1~~~tnpR_2~~~tnpR,NZ_JABCCB010000015,573,573,93.717,1,573,14317,14889,0.0,872.0,1.0
tnsB~~~tnsB_1~~~tnsB_2,SRR4016801.contig00007,2187,2187,97.211,1,2187,242861,245038,0.0,3673.0,1.0
topA_3~~~topB_2~~~topB_4~~~topB_3~~~topB_1~~~topB_5,JACVHJ010000026.1,2253,2249,87.95,1,2249,2979,732,0.0,2831.0,0.9982245894363071
topB_4~~~topB_3~~~topB_2,SPVP110054.contig00015,1836,1836,100.0,1,1836,45761,43926,0.0,3312.0,1.0
toxB,AAXOXW010000014,8991,8994,97.32,1,8991,115345,106370,0.0,15144.0,1.0003336670003338
traC,NZ_NNHO01000001,1389,1389,100.0,1,1389,78812,77424,0.0,2506.0,1.0
traC_1~~~traC_2~~~traC~~~traC_3,DADYHI010000050,921,921,97.177,1,921,1548,643,0.0,1553.0,1.0
traC_2,NZ_JAFLNR010000007,2412,2412,98.673,1,2412,237424,235013,0.0,4206.0,1.0
traI~~~traI_1~~~traI_2,SPVP150139.contig00005,1773,1773,95.544,1,1773,199590,201362,0.0,2842.0,1.0
traJ~~~traJ_1,JACVHJ010000008.1,510,512,72.852,1,510,193176,192686,2.08e-78,296.0,1.003921568627451
traK,SPVP150139.contig00005,345,345,93.333,1,345,198534,198878,6.61e-146,519.0,1.0
treP_1~~~treP_2~~~treP,JACVHT010000001.1,1497,1497,100.0,1,1497,280444,281940,0.0,2700.0,1.0
tsgA_2~~~tsgA~~~tsgA_1,ABDZFE010000001,1167,1167,99.829,1,1167,220524,219358,0.0,2096.0,1.0
ttgD~~~mdtA_3,NZ_LFYN01000049,1299,1299,99.615,1,1299,6819,8114,0.0,2315.0,1.0
tuaG~~~wfgD~~~wfgD_1,VP15198.contig00003,831,723,70.401,100,822,332241,331519,9.3e-92,340.0,0.8700361010830325
tycC~~~dltA_1,NZ_JACBSZ010000006,1536,1536,96.875,1,1536,169818,171353,0.0,2554.0,1.0
ulaF,NZ_CP051099,720,720,100.0,1,720,665718,666437,0.0,1299.0,1.0
ulaF~~~araD,SPVP140260.contig00007,750,750,100.0,1,750,55274,56023,0.0,1353.0,1.0
umuC_1~~~umuC_2~~~umuC,SRR4016801.contig00007,1260,1260,95.794,1,1260,88047,86788,0.0,2034.0,1.0
umuC_2~~~umuC_1~~~umuC,JACVHI010000018.1,1257,1257,99.92,1,1257,10949,12205,0.0,2263.0,1.0
umuC~~~umuC_1~~~umuC_2,VP06050.contig00001,1332,1332,99.925,1,1332,497773,496442,0.0,2398.0,1.0
umuC~~~umuC_1~~~umuC_2~~~umuC_3,NZ_NNHO01000001,1266,1266,99.447,1,1266,94097,95356,0.0,2253.0,1.0
umuC~~~umuC_2~~~umuC_1,SRR4016801.contig00002,1320,1318,96.206,3,1320,208235,206918,0.0,2152.0,0.9984848484848485
umuD_2,SPVP110054.contig00015,399,399,100.0,1,399,71349,70951,0.0,720.0,1.0
umuD_2~~~umuD,NZ_NNHO01000001,405,405,83.951,1,405,93689,94093,2.11e-121,438.0,1.0
umuD~~~umuD_1~~~lexA_2~~~lexA_1~~~umuD_2,JACVHJ010000010.1,492,492,100.0,1,492,143208,143699,0.0,888.0,1.0
umuD~~~umuD_1~~~umuD_2,ABDZFE010000011,450,450,100.0,1,450,63783,64232,0.0,812.0,1.0
umuD~~~umuD_2~~~umuD_1,SRR4016801.contig00007,435,431,85.615,4,434,88478,88048,7.959999999999999e-140,499.0,0.9908045977011494
ureA,SRR18609788.contig00013,303,303,100.0,1,303,116640,116942,1.18e-154,547.0,1.0
ureB,SRR18763195.contig00013,324,324,99.691,1,324,51768,51445,2.1500000000000003e-164,581.0,1.0
ureC~~~ureC_1~~~ureC_2,SRR18609788.contig00013,1707,1707,100.0,1,1707,117337,119043,0.0,3079.0,1.0
ureE,AAXOXW010000033,480,480,100.0,1,480,3437,2958,0.0,866.0,1.0
ureF,AAXOXW010000033,666,666,97.898,1,666,2930,2265,0.0,1139.0,1.0
ureG~~~ureG_2~~~ureG_1,SRR18609788.contig00013,642,642,100.0,1,642,120189,120830,0.0,1159.0,1.0
ureR,SRR19641559.contig00017,849,847,97.285,1,847,10867,11713,0.0,1425.0,0.9976442873969376
ushA_2~~~ushA_1~~~ushA_4,SRR16324073.contig00001,1737,1737,99.597,1,1737,691627,689891,0.0,3102.0,1.0
uspA_2~~~uspA_1~~~uspA_3,VP11139.contig00001,402,402,96.766,1,402,214215,213826,0.0,673.0,1.0
uvrB_2,VP10022.contig00002,2358,2358,100.0,1,2358,409788,407431,0.0,4253.0,1.0
uxaB~~~por~~~por_2~~~por_1~~~mtlK,JACVHT010000004.1,1467,1467,99.387,1,1467,187924,186458,0.0,2606.0,1.0
uxaC~~~uxaC_1~~~uxaC_2,JADQEE010000004.1,1419,1420,95.915,1,1419,184784,183365,0.0,2296.0,1.0007047216349543
uxuA~~~uxuA_1~~~uxuA_2,SPVP140260.contig00007,1212,1212,91.089,2,1212,78257,77046,0.0,1696.0,1.0
vgrG1_2,SRR18762455.contig00002,1992,1992,96.386,1,1992,373220,375211,0.0,3268.0,1.0
vgrG1_2~~~vgrG1_1,VP07269.contig00008,2079,2079,89.851,1,2079,15459,17537,0.0,2799.0,1.0
vgrG1_3~~~vgrG1_2~~~vgrG1_1,VP06050.contig00001,2382,1930,98.031,453,2382,797421,795492,0.0,3310.0,0.8102434928631402
viaA_1~~~viaA_2,NZ_NNEL01000001,1548,1547,98.449,1,1547,280971,282517,0.0,2682.0,0.9993540051679587
vioA,VP07269.contig00003,1089,1089,99.633,1,1089,168690,169778,0.0,1947.0,1.0
virB,SPVP110054.contig00027,1086,1035,68.502,1,1010,19321,20327,2.88e-93,346.0,0.9530386740331491
virB1_1,SRR11823751.contig00044,516,516,100.0,1,516,5078,5593,0.0,931.0,1.0
virB1_1~~~virB1~~~virB1_2,SRR11823746.contig00009,570,571,91.769,1,570,38009,38578,0.0,811.0,1.0017543859649123
virB4~~~virB4_2~~~virB4_1,SRR11823746.contig00009,2415,2415,97.35,1,2415,17310,19724,0.0,4067.0,1.0
virB9,VP06050.contig00043,885,885,96.158,1,885,1394,510,0.0,1443.0,1.0
virB9_2,VP06050.contig00043,885,885,96.723,1,885,1394,510,0.0,1466.0,1.0
vnfA~~~norR_1~~~norR_3~~~norR_2~~~vnfA_2,SPVP140285.contig00009,1674,1674,99.343,1,1674,235587,237258,0.0,2967.0,1.0
vspR~~~vspR_1,SRR18762455.contig00002,552,552,91.667,1,552,114351,114902,0.0,789.0,1.0
waaA~~~waaA_2~~~waaA_1,JADQEE010000007.1,1371,1371,99.344,1,1371,180716,179350,0.0,2423.0,1.0
walR_2~~~walR_1,VP06050.contig00001,729,729,96.159,1,729,483772,484500,0.0,1189.0,1.0
walR_3~~~walR_2,SRR11823746.contig00004,693,693,100.0,1,693,583009,583701,0.0,1251.0,1.0
wbgU_1~~~wbgU_2,VP15198.contig00003,1077,1077,97.586,1,1077,320781,319705,0.0,1826.0,1.0
wbgU_1~~~wbgU_2~~~wbgU,SRR18762455.contig00005,1008,986,74.037,1,983,338818,337836,5.1299999999999995e-172,608.0,0.9781746031746031
wbgU_2~~~wbgU_1,VP10022.contig00003,1032,1014,91.321,1,1008,341078,340071,0.0,1430.0,0.9825581395348837
wbgU_2~~~wbgU~~~wbgU_1~~~galE_3,SRR18034811.contig00002,1011,1011,99.011,1,1011,92820,93824,0.0,1780.0,1.0
wbjC,VP10022.contig00003,1104,1104,99.547,1,1104,349621,348518,0.0,1969.0,1.0
wbnK,SPVP140285.contig00003,831,831,98.195,1,831,197967,197137,0.0,1432.0,1.0
wbpA,VP10022.contig00003,1281,1285,72.996,1,1281,342681,341401,0.0,743.0,1.0031225604996097
wbpI,VP10022.contig00003,1131,1131,99.558,1,1131,348497,347367,0.0,2018.0,1.0
wecA,SRR11350400.contig00017,1143,943,76.352,47,986,120275,121215,0.0,687.0,0.8250218722659668
wecA_1~~~wecA_2,SPVP150085.contig00004,1008,1008,100.0,1,1008,218974,219981,0.0,1819.0,1.0
